company_name;industry;address;phone;website;municipality;data_source;source_file
bloco6 - arquitectos;Architect;Rua dos Navegantes, 5 r/c A, Beloura Business Center, 2710-144 Sintra, Portugal;+351 21 192 7771;http://www.bloco6.com/;sintra;Google Maps;google_maps_sintra.csv
AFR - Arquitectura & Urbanismo Lda;Architect;R. Mato das Cruzadas 3B 1D, 2710-701 Sintra, Portugal;+351 917 305 099;http://www.afr-arquitectos.com/;sintra;Google Maps;google_maps_sintra.csv
InsightHome;Remodeler;Av. Dr. Desidério Cambournac 12, 2710-553 Sintra, Portugal;+351 927 375 625;;sintra;Google Maps;google_maps_sintra.csv
Alexandra Gil - Arquitectura De Interiores, Lda;Architect;Escadinhas Dom Fernando Ii, Lt. 1, 1º Dto., São Pedro De Sintra, Lisboa, Portugal, 2710-482 S. Pedro de Penaferrim, Portugal;+351 21 910 8011;;sintra;Google Maps;google_maps_sintra.csv
ARQSCJF - Arquitetura Engenharia e Construção, Lda;Architect;Alameda Beloura, 2710-706 Sintra, Portugal;+351 916 235 533;http://www.arqscjf.pt/;sintra;Google Maps;google_maps_sintra.csv
Piramidal - Design De Interiores, Lda.;Interior designer;R. Alto da Bonita 142, 2710-185 Sintra, Portugal;+351 21 595 2223;http://www.piramidal.pt/;sintra;Google Maps;google_maps_sintra.csv
Arion - Mobiliario E Decoração, Lda.;Textile exporter;R. Vale Flores Pav. E, 2710-632 Sintra, Portugal;+351 21 924 6309;;sintra;Google Maps;google_maps_sintra.csv
Pelourinho de Sintra;Historical landmark;2710-631 Sintra, Portugal;;http://paisagemcultural.sintra.pt/patrimonio/outro-patrimonio/arquitetura-publica/258-pelourinho-de-sintra;sintra;Google Maps;google_maps_sintra.csv
Casa dos Penedos;Event venue;R. Mal. Saldanha 21, 2710-631 Sintra, Portugal;+351 21 924 9006;https://penhalongacatering.com;sintra;Google Maps;google_maps_sintra.csv
Regaleira Tower;Historical place;Ac. Particular 3, 2710-567 Sintra, Portugal;;https://www.regaleira.pt/pt;sintra;Google Maps;google_maps_sintra.csv
Pena;Mountain peak;2710-609 Sintra, Portugal;;;sintra;Google Maps;google_maps_sintra.csv
LAYOUT BOX, LDA.;Architect;Tv. Lavrador 2, 2710-418 Sintra, Portugal;+351 21 924 3390;http://www.layoutbox.pt/;sintra;Google Maps;google_maps_sintra.csv
FormaStudio;Building materials market;Centro Empresarial Sintra Estoril VI, Impasse Fernão Lopes 11 Armazém N, 2710-694 Sintra, Portugal;+351 21 923 4310;;sintra;Google Maps;google_maps_sintra.csv
Paisageiro;Landscape architect;R. Murtas 2 1D, 2710-593 Sintra, Portugal;+351 21 924 3025;https://paisageiro.com/#contactos;sintra;Google Maps;google_maps_sintra.csv
Actitur - Arquitectura E Engenharia, S.A.;Architect;Rua Da Impala º 33 A, Abrunheira, 2710-070 Sintra, Portugal;+351 21 923 8050;;sintra;Google Maps;google_maps_sintra.csv
STUDIO ID - Interiors;Interior designer;;+351 917 263 818;;sintra;Google Maps;google_maps_sintra.csv
Arquiprodete;Architect;Av. Heliodoro Salgado 44 1 Direito, 2710-573 Sintra, Portugal;+351 962 810 514;http://www.arquiprodete.pt/;sintra;Google Maps;google_maps_sintra.csv
Pavilhão 3;Party planner;R. Pé de Mouro 44, Linhó, 2710-335 Sintra, Portugal;+351 21 466 8349;http://www.pavilhao3.com/;sintra;Google Maps;google_maps_sintra.csv
Terrapalha - arquitectura e construção natural;Architect;Calçada Santa Bárbara 5, Penedo, 2705-265 Colares, Portugal;+351 933 291 112;http://www.terrapalha.com/;sintra;Google Maps;google_maps_sintra.csv
Fonte Mourisca;Historical landmark;Volta do Duche, 2710-631 Sintra, Portugal;;https://visitsintra.travel/pt/sintra-antiga/02b-fonte-mourisca;sintra;Google Maps;google_maps_sintra.csv
Arquiurb - Arquitectura e Urbanismo, Lda.;Architect;R. Domingos Lavos Fernandes 16, 2715-311 Pêro Pinheiro, Portugal;+351 21 927 1500;;sintra;Google Maps;google_maps_sintra.csv
Cruz & Manuel Home Decoration;Interior designer;Rua Charneca de Cima Armazém D, 2710-456 Sintra, Portugal;+351 21 012 6756;;sintra;Google Maps;google_maps_sintra.csv
LBHA Brands Limitada;Building firm;R. Centro Empresarial 3 3A, Q.ta da Beloura, 2710-001 Sintra, Portugal;+351 21 060 5923;http://www.lbhabrands.com/;sintra;Google Maps;google_maps_sintra.csv
Movicidade Estudos e Equipamentos Urbanos Lda;Architecture firm;Estr. Real N.29 Pav. A, 2710-450 Sintra, Portugal;+351 21 363 2199;http://www.movicidade.com/;sintra;Google Maps;google_maps_sintra.csv
FSWorks, Arquitectura & Design Lda;Architect;Tv. Esperança 4, 2635-122 Rio de Mouro, Portugal;+351 964 659 306;https://www.fsworks.pt/;sintra;Google Maps;google_maps_sintra.csv
ESQUISSOS - ARQUITECTURA e CONSULTORIA;Architect;Av. Manuel Simões Carrasqueira 39 Piso 1, 2715-099 Pêro Pinheiro, Portugal;+351 21 967 2387;http://www.esquissos.net/;sintra;Google Maps;google_maps_sintra.csv
Parques de Sintra-Monte da Lua (PSML);Heritage preservation;R. Visc. de Monserrate, 2710-405 Sintra, Portugal;+351 21 923 7300;https://www.parquesdesintra.pt/;sintra;Google Maps;google_maps_sintra.csv
Aup9 - Arquitectura e Planeamento, Lda;Architecture firm;Largo 1° de Dezembro 2 2° Dir./Esq, 2710-496 Sintra, Portugal;+351 917 256 795;https://www.aup9arquitectura.pt/;sintra;Google Maps;google_maps_sintra.csv
InsideOut | real estate | interior | landscape design;Design agency;R. Poço 14B, 2645-536 Alcabideche, Portugal;+351 936 803 874;https://www.insideoutdesign.co/#contacts;sintra;Google Maps;google_maps_sintra.csv
Platus, Lda;Architect;Alameda Dom Afonso Henriques 33, 2715-665 Montelavar, Portugal;+351 21 967 2055;https://platus.pt/;sintra;Google Maps;google_maps_sintra.csv
Gadesignwood;Interior designer;;+351 964 841 266;;sintra;Google Maps;google_maps_sintra.csv
7me home;Building firm;Av. Movimento das Forças Armadas 6 Lj A, 2710-431 Sintra, Portugal;+351 938 213 923;;sintra;Google Maps;google_maps_sintra.csv
Câmara Municipal de Sintra (sede);City or town hall;Largo Dr. Virgílio Horta, 2714-501 Sintra, Portugal;+351 21 923 8500;http://www.cm-sintra.pt/;sintra;Google Maps;google_maps_sintra.csv
Courthouse Sintra;District Justice;Juízos Criminais de Sintra, Av. Mário Firmino Miguel n° 2, 2714-556 Sintra, Portugal;+351 21 910 4940;https://comarcas.tribunais.org.pt/comarcas/nucleo.php?com=lisboaoeste&nucleo=SINTRA&id_nucleo=138;sintra;Google Maps;google_maps_sintra.csv
Vivenda Creative Home - Designer de Interiores;Interior designer;;+351 911 920 369;https://wa.me/351911920369;sintra;Google Maps;google_maps_sintra.csv
PauloMartins - Architecture & Consulting;Architect;;+351 919 136 304;;sintra;Google Maps;google_maps_sintra.csv
Nbdesigns;Interior designer;;+351 969 662 881;;sintra;Google Maps;google_maps_sintra.csv
National Palace of Pena;Castle;Estrada da Pena, 2710-609 Sintra, Portugal;+351 21 923 7300;https://www.parquesdesintra.pt/pt/parques-monumentos/parque-e-palacio-nacional-da-pena/;sintra;Google Maps;google_maps_sintra.csv
Fragmentos Efémeros;Architect;;+351 932 129 553;;sintra;Google Maps;google_maps_sintra.csv
Tecnolusa, Lda.;Construction company;R. São Francisco Xavier 75, 2635-188 Rio de Mouro, Portugal;+351 919 958 024;;sintra;Google Maps;google_maps_sintra.csv
Casal Santa Maria;Winery;R. Principal 18, 2705-177 Colares, Portugal;+351 21 929 2117;https://www.casalstamaria.pt/enotourism/;sintra;Google Maps;google_maps_sintra.csv
Discover Lisbon;Tour agency;R. da Atalaia 204, 1200-089 Lisboa, Portugal;+351 932 060 800;https://www.discoverlisbon.org/;sintra;Google Maps;google_maps_sintra.csv
Sonho Linear - Arquitectura;Architect;;+351 933 321 324;https://sonholinear.com/;sintra;Google Maps;google_maps_sintra.csv
BF INTERIOR DESIGNER;Interior designer;;+351 918 938 232;http://bfinteriordesigner.com/;sintra;Google Maps;google_maps_sintra.csv
TM Arquitetura e Imagem;Architect;;+351 913 682 146;http://tmarquiteturaeimagem.wixsite.com/;sintra;Google Maps;google_maps_sintra.csv
Visual Take - Serviços de Design e Audiovisuais;Marketing agency;;+351 961 543 189;https://www.visualtake.pt/contactos;sintra;Google Maps;google_maps_sintra.csv
inwest - propriedades e projectos, lda;Architect;;;;sintra;Google Maps;google_maps_sintra.csv
Jg - Artes Gráficas, Publicidade E Marketing, Lda.;Graphic designer;R. Santo António 30, 2710-006 Sintra, Portugal;+351 21 470 4900;;sintra;Google Maps;google_maps_sintra.csv
PhiZero Arquitetos;Architect;R. Teófilo Braga 13, Valejas, 2730-181, Portugal;+351 914 064 965;https://www.phi-zero.com/;sintra;Google Maps;google_maps_sintra.csv
Santos & Scheffer - Design e Remodelação de Interiores;Remodeler;;+351 910 798 329;https://santosscheffer.com/;sintra;Google Maps;google_maps_sintra.csv
Vastu Connecting;Architect;;+33 6 45 18 39 77;https://vastuconnecting.com;sintra;Google Maps;google_maps_sintra.csv
Parque Natural de Sintra-Cascais;National park;Portugal;+351 21 924 7200;;sintra;Google Maps;google_maps_sintra.csv
SomaFuture;Construction company;Av. Dom João I 16 2º Esq, 2780-065 Oeiras, Portugal;+351 21 137 2830;https://somafuture.pt/;sintra;Google Maps;google_maps_sintra.csv
Spectrum Quartz Stone;Stone supplier;Estr. da Serra 104 LT B, 2715-120 Pêro Pinheiro, Portugal;+351 936 845 865;https://hbsquartz.pt/;sintra;Google Maps;google_maps_sintra.csv
Pardal Monteiro Arquitectos;Architect;R. Saraiva de Carvalho nº 84 porta 1, 1250-244 Lisboa, Portugal;+351 21 390 0642;http://pardalmonteiro.com/en/;sintra;Google Maps;google_maps_sintra.csv
Restaurante Palácio de Seteais;Restaurant;R. Barbosa du Bocage 8, 2710-517 Sintra, Portugal;;;sintra;Google Maps;google_maps_sintra.csv
Arco Duplo-Gabinete de Arquitectura Lda;Architect;Av. de Roma 16, 1000-195 Lisboa, Portugal;+351 21 844 6664;http://www.arcoduplo.pt/;sintra;Google Maps;google_maps_sintra.csv
Bloom Lab - Arquitetura e Construção;Architecture firm;R. Frei Luis de Granada 14 A, 1500-680 Lisboa, Portugal;+351 21 726 0741;http://www.bloomlab.pt/;sintra;Google Maps;google_maps_sintra.csv
Loja EGLO Sintra;Lighting store;Av. 25 de Abril 122, 2705-902 Terrugem, Portugal;;https://www.eglo.com/pt/;sintra;Google Maps;google_maps_sintra.csv
A Capela - A Essência de Sintra;;Av. Barão Almeida Santos 3, 2710-525 Sintra, Portugal;;http://www.a-capela.com/;sintra;Google Maps;google_maps_sintra.csv
Villa Sassetti;Historical landmark;Estrada da Pena, 2710-000 Sintra, Portugal;+351 21 923 7300;https://www.parquesdesintra.pt/pt/parques-monumentos/vila-sassetti/;sintra;Google Maps;google_maps_sintra.csv
Point of Experience Gama Uno;Consultant;Tv. da Conceição à Lapa 15, 1200-798 Lisboa, Portugal;+351 261 430 070;http://www.gamauno.pt/;sintra;Google Maps;google_maps_sintra.csv
CedroStudio - Atelier de Arquitectura - Mariana de Meneses Rebelo;Architect;Rua Dr. Gomes Leal 3A, 2560-331 Torres Vedras, Portugal;+351 918 808 215;http://www.cedrostudio.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Confluir Studio Arquitetura;Architect;R. Dias Neiva 17A, 2560-319 Torres Vedras, Portugal;+351 938 155 509;http://www.confluir-studio.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Madalena Pereira arquitectura;Architect;R. Guilherme Gomes Fernandes 9A, 2560-319 Torres Vedras, Portugal;+351 261 060 324;http://www.madalenapereira.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
CRAD Studio;Architect;Edifício Vila Expo, R. Raimundo Porta Bloco A 2 Esq.º, 2560-692 Torres Vedras, Portugal;+351 969 070 113;http://cradstudio.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Involve Arquitectos;Architect;R. 1º de Dezembro 4, 2560-300 Torres Vedras, Portugal;+351 969 873 444;http://involvearq.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
.XPRESSION;Architect;R. António França Borges 1 1° andar, 2560-270 Torres Vedras, Portugal;+351 261 144 065;https://www.xpression.pt/contactos;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Amadeu - Arquitectura e Engenharia;Architect;R. Dr. Aleixo Ferreira 7 A, 2560-672 Torres Vedras, Portugal;+351 261 311 291;http://www.simaomonteiro.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
PLANIVAZA;Architecture firm;Galerias Avenida, Av. 5 de Outubro 30 Loja 13, 2560-270 Torres Vedras, Portugal;+351 261 092 973;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Arqui19 | Arquitetura;Architect;Edifício Vila Expo, R. Raimundo Porta Bloco A 1º Dto, 2560-692 Torres Vedras, Portugal;+351 969 215 692;https://arqui19.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Studio 215;Architecture firm;R. Ana Maria Bastos 3, 2560-295 Torres Vedras, Portugal;;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Find & Choose, office of architecture;Corporate office;R. Campo da Várzea 13, 2560-636 Torres Vedras, Portugal;+351 261 314 268;http://www.moreirapintoatelier.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
imagin3D;Architect;Rua dos Bombeiros Voluntários 6, 2560-320 Torres Vedras, Portugal;+351 918 225 897;https://imagin3d.crevado.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
UCA: United Concepts of Architecture;Architect;R. DR AFONSO MOURA GUEDES 5 R/Ch Posterior, 2560-594 Torres Vedras, Portugal;+351 968 391 750;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
home.arquitectura;Architect;Rua Francisco do Rego, Bloco 1 R/Chao esquerdo, 2560-575 Torres Vedras, Portugal;+351 918 762 814;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Tanto Espaço;Architect;Rua Dr. Gomes Leal 3A, 2560-331 Torres Vedras, Portugal;+351 914 820 940;https://www.tantoespaco.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
L.Moreira Pinto-Atelier De Arquitectura, Unipessoal, Lda.;Architect;R. Henriques Nogueira 55, 2560-324 Torres Vedras, Portugal;+351 261 314 268;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
maba - Fotografia, Vídeo e Design;Photographer;Sem espaço físico, 2565-432 Torres Vedras, Portugal;+351 926 360 925;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
AS Design de Interiores;Interior designer;R. Luís Augusto Albino, 2560-280 Torres Vedras, Portugal;+351 261 314 048;https://www.instagram.com/interior_as_design/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Studio E X I T // Casas Modulares;Architecture;Torres Vedras, 2560-657 Lisboa, Portugal;+351 961 106 289;http://www.facebook.com/arch.exit;torres_vedras;Google Maps;google_maps_torres_vedras.csv
O Pormenor;Interior designer;R. José Eduardo César 4, 2560-680 Torres Vedras, Portugal;+351 261 311 331;https://opormenor.com/contactos/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Civilrem, Construção e Remodelação;Dock builder;Torres Vedras, Portugal;+351 961 352 325;https://civilrem.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Gabinete de Arquitectura - CV Cláudia Vinagre;Interior architect office;R. José Eduardo César, 2560-661 Torres Vedras, Portugal;+351 912 121 781;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Esboço Cúbico - Arquitectura E Construção, Lda.;Architect;R. Dom Manuel II 16, 2560-016 A dos Cunhados, Portugal;+351 261 981 441;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Bárbara Monteiro - Interior design;Interior designer;2560-300 Torres Vedras, Portugal;;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Decor-in, Lda;Home builder;Rua Dr. Gomes Leal 3A, 2560-331 Torres Vedras, Portugal;+351 927 093 430;http://www.decor-in.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Paulo de Sousa Moreira;Architect;;+351 963 054 149;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Slingshot - Design e Produções Multimédia;Video production service;Praça Dr. Alberto Manuel Avelino nº1, 2560-248 Torres Vedras, Portugal;+351 261 317 911;http://www.slingshot.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Casa Viva Obras;Construction company;núm 2º D, R. José Eduardo César 4, 2560-706, Portugal;+351 912 421 544;http://www.casavivaobras.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
X - Acústica, Lda. (Laboratório de Ensaios e Medições Acústicas de Edifícios);Appraiser;Av. 5 de Outubro 21 B, 2560-270 Torres Vedras, Portugal;+351 916 509 755;https://www.avaliacaoacustica.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
São Vicente Fort;Fortress;2560-629 Torres Vedras, Portugal;;http://monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=6346;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Juve2 - Iluminação & Decoração;Lighting store;R. Campo da Várzea 14, 2560-625 Torres Vedras, Portugal;+351 261 314 048;http://www.juve2.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
LQ Comunicação e Imagem;Graphic designer;R. José Eduardo César, 2560-680 Torres Vedras, Portugal;+351 919 040 038;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
BIOVEGAN PORTUGAL;Graphic designer;Av. 5 de Outubro 23 3Dto, 2560-270 Torres Vedras, Portugal;+351 917 085 662;https://www.bioveganportugal.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Devtech - Marketing Agency;Marketing agency;;+351 910 381 491;https://devtech.pt/portfolio;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Amora Limão Design;Graphic designer;2560-573 Torres Vedras, Portugal;;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Centro de Interpretação da Comunidade Judaica de Torres Vedras;Museum;Largo Padre Jacinto Sobreiro 1, 2560-651 Torres Vedras, Portugal;+351 261 148 633;http://www.cm-tvedras.pt/artigos/detalhes/centro-de-interpretacao-da-comunidade-judaica/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Globalfree - Web Design, Impressão e Publicidade;Advertising agency;Rua Fernando Vicente 17, 1º andar, 2560-676 Torres Vedras, Portugal;+351 295 515 219;http://www.globalfree.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
A Horta;Landscaping supply store;Largo dos Polomes 10, 2560-635 Torres Vedras, Portugal;+351 261 325 851;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Janica Home;Home goods store;R. 1º de Dezembro 11B, 2560-300 Torres Vedras, Portugal;;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Vipagráfica Lda;Graphic designer;R. de São Miguel 8, 2560-592 Torres Vedras, Portugal;+351 261 325 653;http://vipagrafica.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Jorge Fernandes Gabinete Arquitectura e Engenharia;Architect;R. Julião Alves 2, 2560-011 A dos Cunhados, Portugal;+351 934 776 303;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Ana Henrique;Graphic designer;Ed. belo Horizonte, R. Dr. Aurélio Ricardo Belo loja 1 R/C, 2560-324 Torres Vedras, Portugal;+351 914 090 890;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Design man;Interior designer;;+351 916 526 237;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Photopack;Photography studio;R. Dr. Aleixo Ferreira 13, 2560-303 Torres Vedras, Portugal;+351 261 092 661;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Jardins Fiuza;Gardener;R. da Serra n4, 2565-846, Portugal;+351 912 952 097;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Publidisart-artes Gráficas Sociedade Unipessoal Lda;Graphic designer;R. São Gonçalo de Lagos 21, 2560-331 Torres Vedras, Portugal;+351 261 316 061;https://filmesp.wixsite.com/website-35;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Luisinha Decoração;Store;R. 9 de Abril 19 B, 2560-633 Torres Vedras, Portugal;+351 916 780 844;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Latoaria Ponte Rol-fabricante De Lanternas E Lustres Lda;Landscape lighting designer;Av. Padre Dr. Raúl Sarreira 70, 2560-135 Pte. do Rol, Portugal;+351 261 331 438;http://www.latoariaponterol.com/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Amigo do Campo, Lda;Gardener;Av. Gen. Humberto Delgado, 2560-333 Torres Vedras, Portugal;;https://amigodocampo-pt.cms.webnode.pt/orcamentoamidodocampolda/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
LabAberto;Training center;R. Serpa Pinto 7A loja 30, 2560-288 Torres Vedras, Portugal;+351 261 090 087;http://lababerto.pt/fab-experience-2020/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Marcelo Dantas, Arquitetura;Architect;;+351 967 176 167;https://www.marcelodantas.pt/;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Esboço Cúbico;Architect;;+351 919 173 494;;torres_vedras;Google Maps;google_maps_torres_vedras.csv
Silvia Correia, Arquitectos;Architect;R. Q.ta de Santo Amaro 7, 2600-285 Vila Franca de Xira, Portugal;+351 965 092 709;http://www.arquitectos-sc.com/;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
Maisr - Arquitectura E Reabilitação, Lda.;Architect;R. Luís de Camões 122, 2600-180 Vila Franca de Xira, Portugal;+351 263 290 063;https://www.maisr.com/html/pt/index.php;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
Ciratecna - Gabinete De Estudos E Projectos, Lda.;Architect;2600-098 Vila Franca de Xira, Portugal;+351 263 273 801;;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
Homestories;Architect;R. Dona Isabel Dumond, 2600-642 Castanheira do Ribatejo, Portugal;+351 263 283 142;http://www.homestories.pt/;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
Decorpita - O melhor design para a sua casa;Building materials store;Estr. do Casal da Coxa 2, 2600-056 Vila Franca de Xira, Portugal;+351 263 287 320;http://www.decorpita.pt/;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
LIT Studio;Architecture firm;;+351 960 002 727;http://www.litstudio.pt/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16030034689170216375;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
Remodelações SJMR;Architecture firm;;+351 963 807 070;;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
Fábrica das Palavras - Biblioteca Municipal e Equipamento Cultural;Public library;Largo Mário Magalhães Infante nº14, 2600-187 Vila Franca de Xira, Portugal;+351 263 271 200;https://bmvfx.cm-vfxira.pt/;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
Raquel Espindola design de interiores;Architecture firm;;+351 934 714 426;https://raqueldesigndeinteriores.flutterflow.app/;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
Sofia Martins Interiores;Interior designer;;+351 915 029 958;http://www.canva.com/design/DAEkMOBiR94/rKGi7wGMT8Fs9W4cZgOQuQ/view;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
A+D Studio Arquitetura;Architect;;+351 966 627 933;https://adstudio.pt/contactos/;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
We Scale, You Save! Check our Site;Architect;Praça Eng.º Vaz Guedes, nº 3A e 3B Alverca, 2615-399 Alverca do Ribatejo, Portugal;+351 21 822 8881;http://www.dimscale.com/;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
Raiz Lateral - Arquitectura e Design, Lda.;Architecture firm;R. António Sérgio 141 B, 2615-041 Alverca do Ribatejo, Portugal;+351 969 136 814;;Vila_Franca_de_Xira;Google Maps;google_maps_Vila_Franca_de_Xira.csv
